"","Mean","SD","Lower_95","Upper_95"
"beta0",0.28929070889824,0.0881582421969222,0.116712693062534,0.46206098669898
"gamma0",2.33243116599536,0.0634655902910492,2.20811769942572,2.45621594622341
"gamma1",0.0104278264560033,0.00661011066907481,-0.00244841542312142,0.0234428777848938
"rmse",4.7485860335715,0.0707006106647769,4.61223823314892,4.88935581730909
"sigma_b",1.61390036774422,0.0938184774678742,1.4307363003076,1.79782383396254
