"","Mean","SD","Lower_95","Upper_95"
"gamma_A[1]",-0.0327430602708871,0.427865638483583,-0.884413546812178,0.794330829139544
"gamma_A[2]",0.0911735194700488,0.521383852591513,-0.929715704248608,1.11370189341446
"gamma_A[3]",0.777203123978935,0.369990336979127,-0.0144725107533654,1.44338252455491
"gamma_A[4]",0.32215843871687,0.365004883108712,-0.393295554616465,1.04307857101947
"gamma_A[5]",-0.475154401969177,0.31994542188942,-1.0970853021566,0.116314573918131
"gamma_alpha",0.0150378336438357,0.065545781412013,-0.116711782804578,0.143512971661282
"gamma_beta",0.0136371557230185,0.0157922803333619,-0.0161534013117585,0.0449947930203935
"gamma_log_d",-1.58284317306441,0.342023588825779,-2.27669751278371,-0.939277345134841
"phi",0.0567651625327196,0.0232479253606253,0.0108751317623822,0.102141566173029
"rmse",5.27699079053253,0.0354004673985154,5.20354794768741,5.34281025922371
"sigma_A[1]",2.24394941896219,0.781856733971327,0.166372295632141,3.5792135662129
"sigma_A[2]",4.82429603714907,0.166738789789316,4.38120384279294,4.99523186208136
"sigma_A[3]",0.820877900000678,0.568089570834082,0.0374617137677816,2.16708443935291
"sigma_A[4]",2.86794314180756,0.478625949875041,1.86741158308489,3.75896643464872
"sigma_A[5]",0.470239591350587,0.342659776978575,0.0221947033691668,1.27679249918635
"sigma_alpha",0.447137324935679,0.288521853983965,0.0253982759347195,1.02041580050398
"sigma_beta",0.013927036541771,0.009748258554789,0.00113334481918452,0.0379984978017333
"sigma_epsilon",5.2789048939349,0.0730915504431347,5.13655652669053,5.42344770140826
"sigma_log_d",2.62299672695128,0.314580643163208,2.06507214467186,3.29823838555419
